timestamp,controller_type,evtt,evsf,queue_length,gwsr,cvdi,reward
3249.0,dqn,0.0,0,9.00,1.0000,126.0850,-4054.4062
3250.0,dqn,0.0,0,9.17,1.0000,126.8450,-4056.0937
3251.0,dqn,0.0,0,9.33,1.0000,127.6200,-4057.7937
3252.0,dqn,0.0,0,9.50,1.0000,126.9050,-4059.5062
3253.0,dqn,0.0,0,9.58,1.0000,124.2850,-4061.2250
3254.0,dqn,0.0,0,9.33,1.0000,120.8850,-4062.9250
3255.0,dqn,0.0,0,9.17,1.0000,117.2050,-4064.6125
3256.0,dqn,0.0,0,9.17,1.0000,115.0100,-4066.3000
3257.0,dqn,0.0,0,9.00,1.0000,112.3500,-4067.9750
3258.0,dqn,0.0,0,9.17,1.0000,111.1700,-4069.6625
3259.0,dqn,0.0,0,9.17,1.0000,111.4750,-4071.3500
3260.0,dqn,0.0,0,9.33,1.0000,113.4900,-4073.0500
3261.0,dqn,0.0,0,9.33,1.0000,115.7750,-4074.7500
3262.0,dqn,0.0,0,9.33,1.0000,118.8400,-4076.4500
3263.0,dqn,0.0,0,9.33,1.0000,119.4750,-4078.1500
3264.0,dqn,0.0,0,9.50,1.0000,120.2900,-4079.8625
3265.0,dqn,0.0,0,9.58,1.0000,120.6300,-4081.5812
3266.0,dqn,0.0,0,9.50,1.0000,119.4550,-4083.2937
3267.0,dqn,0.0,0,9.50,1.0000,119.2000,-4085.0062
3268.0,dqn,0.0,0,9.50,1.0000,121.0850,-4086.7187
3269.0,dqn,0.0,0,9.50,1.0000,123.9100,-4088.4312
3270.0,dqn,0.0,0,9.50,1.0000,124.7300,-4090.1437
3271.0,dqn,0.0,0,9.42,1.0000,124.0450,-4091.8500
3272.0,dqn,0.0,0,9.50,1.0000,121.8650,-4093.5625
3273.0,dqn,0.0,0,9.42,1.0000,118.5150,-4095.2687
3274.0,dqn,0.0,0,9.42,1.0000,116.6600,-4096.9750
3275.0,dqn,0.0,0,9.42,1.0000,116.2900,-4098.6812
3276.0,dqn,0.0,0,9.50,1.0000,117.6200,-4100.3937
3277.0,dqn,0.0,0,9.58,1.0000,118.4300,-4102.1125
3278.0,dqn,0.0,0,9.75,1.0000,118.7100,-4103.8437
3279.0,dqn,0.0,0,9.75,1.0000,117.4800,-4105.5750
3280.0,dqn,0.0,0,9.75,1.0000,120.3750,-4107.3062
3281.0,dqn,0.0,0,9.75,1.0000,121.7700,-4109.0375
3282.0,dqn,0.0,0,9.83,1.0000,123.1700,-4110.7750
3283.0,dqn,0.0,0,9.92,1.0000,124.0300,-4112.5187
3284.0,dqn,0.0,0,9.92,1.0000,126.9950,-4114.2625
3285.0,dqn,0.0,0,9.92,1.0000,129.9800,-4116.0062
3286.0,dqn,0.0,0,9.83,1.0000,131.4350,-4117.7437
3287.0,dqn,0.0,0,9.83,1.0000,132.9000,-4119.4812
3288.0,dqn,0.0,0,9.83,1.0000,133.9600,-4121.2187
3289.0,dqn,0.0,0,9.92,1.0000,134.8450,-4122.9625
3290.0,dqn,0.0,0,9.83,1.0000,135.7300,-4124.7000
3291.0,dqn,0.0,0,9.83,1.0000,136.6150,-4126.4375
3292.0,dqn,0.0,0,9.83,1.0000,139.6450,-4128.1750
3293.0,dqn,0.0,0,9.83,1.0000,140.8050,-4129.9125
3294.0,dqn,0.0,0,9.83,1.0000,141.7000,-4131.6500
3295.0,dqn,0.0,0,9.83,1.0000,142.5950,-4133.3875
3296.0,dqn,0.0,0,9.83,1.0000,143.4900,-4135.1250
3297.0,dqn,0.0,0,9.83,1.0000,144.3850,-4136.8625
3298.0,dqn,0.0,0,9.83,1.0000,145.2800,-4138.6000
3299.0,dqn,0.0,0,9.83,1.0000,146.1750,-4140.3375
3300.0,dqn,0.0,0,9.83,1.0000,149.2700,-4142.0750
3301.0,dqn,0.0,0,9.92,1.0000,150.1700,-4143.8187
3302.0,dqn,0.0,0,9.83,1.0000,151.7550,-4145.5562
3303.0,dqn,0.0,0,9.83,1.0000,152.6600,-4147.2937
3304.0,dqn,0.0,0,9.83,1.0000,155.7900,-4149.0312
3305.0,dqn,0.0,0,9.83,1.0000,156.9850,-4150.7687
3306.0,dqn,0.0,0,9.83,1.0000,160.1450,-4152.5062
3307.0,dqn,0.0,0,9.83,1.0000,161.3650,-4154.2437
3308.0,dqn,0.0,0,9.83,1.0000,161.5750,-4155.9812
3309.0,dqn,0.0,0,9.75,1.0000,161.7700,-4157.7125
3310.0,dqn,0.0,0,9.67,1.0000,158.9700,-4159.4375
3311.0,dqn,0.0,0,9.67,1.0000,157.3200,-4161.1625
3312.0,dqn,0.0,0,9.67,1.0000,157.1600,-4162.8875
3313.0,dqn,0.0,0,9.92,1.0000,157.7150,-4164.6312
3314.0,dqn,0.0,0,9.83,1.0000,156.3450,-4166.3687
3315.0,dqn,0.0,0,9.83,1.0000,156.4500,-4168.1062
3316.0,dqn,0.0,0,9.83,1.0000,157.3750,-4169.8437
3317.0,dqn,0.0,0,9.83,1.0000,158.3000,-4171.5812
3318.0,dqn,0.0,0,9.83,1.0000,159.2250,-4173.3187
3319.0,dqn,0.0,0,9.83,1.0000,160.1500,-4175.0562
3320.0,dqn,0.0,0,10.00,1.0000,161.0800,-4176.8062
3321.0,dqn,0.0,0,9.83,1.0000,162.6450,-4178.5437
3322.0,dqn,0.0,0,9.83,1.0000,165.6950,-4180.2812
3323.0,dqn,0.0,0,9.83,1.0000,166.8250,-4182.0187
3324.0,dqn,0.0,0,9.83,1.0000,167.7650,-4183.7562
3325.0,dqn,0.0,0,10.00,1.0000,168.2850,-4185.5062
3326.0,dqn,0.0,0,9.83,1.0000,166.8700,-4187.2437
3327.0,dqn,0.0,0,9.83,1.0000,166.9200,-4188.9812
3328.0,dqn,0.0,0,9.83,1.0000,167.8450,-4190.7187
3329.0,dqn,0.0,0,9.83,1.0000,168.7700,-4192.4562
3330.0,dqn,0.0,0,9.83,1.0000,169.6950,-4194.1937
3331.0,dqn,0.0,0,9.67,1.0000,170.5600,-4195.9187
3332.0,dqn,0.0,0,9.83,1.0000,171.4250,-4197.6562
3333.0,dqn,0.0,0,9.83,1.0000,172.2900,-4199.3937
3334.0,dqn,0.0,0,9.83,1.0000,173.2150,-4201.1312
3335.0,dqn,0.0,0,9.83,1.0000,174.1400,-4202.8687
3336.0,dqn,0.0,0,9.83,1.0000,175.0650,-4204.6062
3337.0,dqn,0.0,0,9.92,1.0000,175.5400,-4206.3500
3338.0,dqn,0.0,0,9.83,1.0000,174.0550,-4208.0875
3339.0,dqn,0.0,0,9.83,1.0000,174.5150,-4209.8250
3340.0,dqn,0.0,0,9.83,1.0000,175.4250,-4211.5625
3341.0,dqn,0.0,0,9.83,1.0000,176.3350,-4213.3000
3342.0,dqn,0.0,0,9.83,1.0000,177.2450,-4215.0375
3343.0,dqn,0.0,0,9.83,1.0000,178.1550,-4216.7750
3344.0,dqn,0.0,0,10.17,1.0000,179.0750,-4218.5375
3345.0,dqn,0.0,0,10.17,1.0000,180.0050,-4220.3000
3346.0,dqn,0.0,0,10.17,1.0000,180.9450,-4222.0625
3347.0,dqn,0.0,0,10.17,1.0000,181.8850,-4223.8250
3348.0,dqn,0.0,0,10.17,1.0000,182.8250,-4225.5875
3349.0,dqn,0.0,0,10.17,1.0000,181.3150,-4227.3500
3350.0,dqn,0.0,0,10.17,1.0000,181.3250,-4229.1125
3351.0,dqn,0.0,0,10.17,1.0000,179.8000,-4230.8750
3352.0,dqn,0.0,0,10.00,1.0000,179.2200,-4232.6250
3353.0,dqn,0.0,0,9.83,1.0000,177.1350,-4234.3625
3354.0,dqn,0.0,0,9.67,1.0000,174.0750,-4236.0875
3355.0,dqn,0.0,0,9.67,1.0000,172.5050,-4237.8125
3356.0,dqn,0.0,0,9.83,1.0000,172.4300,-4239.5500
3357.0,dqn,0.0,0,9.83,1.0000,173.3200,-4241.2875
3358.0,dqn,0.0,0,10.00,1.0000,174.2200,-4243.0375
3359.0,dqn,0.0,0,10.00,1.0000,175.1250,-4244.7875
3360.0,dqn,0.0,0,10.00,1.0000,176.0350,-4246.5375
3361.0,dqn,0.0,0,10.17,1.0000,176.3350,-4248.3000
3362.0,dqn,0.0,0,10.00,1.0000,174.7450,-4250.0500
3363.0,dqn,0.0,0,10.00,1.0000,175.0750,-4251.8000
3364.0,dqn,0.0,0,10.00,1.0000,175.9700,-4253.5500
3365.0,dqn,0.0,0,10.00,1.0000,176.8650,-4255.3000
3366.0,dqn,0.0,0,9.83,1.0000,178.1700,-4257.0375
3367.0,dqn,0.0,0,9.83,1.0000,181.4100,-4258.7750
3368.0,dqn,0.0,0,9.83,1.0000,182.7750,-4260.5125
3369.0,dqn,0.0,0,9.83,1.0000,183.6700,-4262.2500
3370.0,dqn,0.0,0,9.83,1.0000,184.5650,-4263.9875
3371.0,dqn,0.0,0,9.83,1.0000,185.4600,-4265.7250
3372.0,dqn,0.0,0,10.00,1.0000,186.3600,-4267.4750
3373.0,dqn,0.0,0,9.83,1.0000,186.2950,-4269.2125
3374.0,dqn,0.0,0,9.83,1.0000,184.3450,-4270.9500
3375.0,dqn,0.0,0,10.00,1.0000,184.3200,-4272.7000
3376.0,dqn,0.0,0,10.00,1.0000,185.2100,-4274.4500
3377.0,dqn,0.0,0,10.00,1.0000,186.1000,-4276.2000
3378.0,dqn,0.0,0,10.00,1.0000,186.9850,-4277.9500
3379.0,dqn,0.0,0,10.00,1.0000,187.8800,-4279.7000
3380.0,dqn,0.0,0,10.00,1.0000,188.7750,-4281.4500
3381.0,dqn,0.0,0,10.00,1.0000,189.6700,-4283.2000
3382.0,dqn,0.0,0,10.00,1.0000,190.5650,-4284.9500
3383.0,dqn,0.0,0,10.00,1.0000,191.4600,-4286.7000
3384.0,dqn,0.0,0,10.00,1.0000,192.3550,-4288.4500
3385.0,dqn,0.0,0,10.17,1.0000,192.1600,-4290.2125
3386.0,dqn,0.0,0,10.00,1.0000,191.9600,-4291.9625
3387.0,dqn,0.0,0,10.00,1.0000,190.2300,-4293.7125
3388.0,dqn,0.0,0,10.00,1.0000,191.1100,-4295.4625
3389.0,dqn,0.0,0,10.00,1.0000,191.9900,-4297.2125
3390.0,dqn,0.0,0,10.00,1.0000,192.8700,-4298.9625
3391.0,dqn,0.0,0,10.00,1.0000,193.7500,-4300.7125
3392.0,dqn,0.0,0,10.17,1.0000,194.6350,-4302.4750
3393.0,dqn,0.0,0,10.17,1.0000,195.5250,-4304.2375
3394.0,dqn,0.0,0,10.25,1.0000,196.4250,-4306.0062
3395.0,dqn,0.0,0,10.25,1.0000,199.9850,-4307.7750
3396.0,dqn,0.0,0,10.25,1.0000,202.0400,-4309.5437
3397.0,dqn,0.0,0,10.17,1.0000,202.8450,-4311.3062
3398.0,dqn,0.0,0,10.08,1.0000,202.4950,-4313.0625
3399.0,dqn,0.0,0,10.08,1.0000,200.6100,-4314.8187
3400.0,dqn,0.0,0,10.08,1.0000,201.5050,-4316.5750
3401.0,dqn,0.0,0,10.25,1.0000,202.4050,-4318.3437
3402.0,dqn,0.0,0,10.25,1.0000,203.3100,-4320.1125
3403.0,dqn,0.0,0,10.25,1.0000,204.2200,-4321.8812
3404.0,dqn,0.0,0,10.25,1.0000,205.1300,-4323.6500
3405.0,dqn,0.0,0,10.25,1.0000,206.0400,-4325.4187
3406.0,dqn,0.0,0,10.25,1.0000,206.9500,-4327.1875
3407.0,dqn,0.0,0,10.25,1.0000,207.8600,-4328.9562
3408.0,dqn,0.0,0,10.25,1.0000,208.7700,-4330.7250
3409.0,dqn,0.0,0,10.33,1.0000,206.9600,-4332.5000
3410.0,dqn,0.0,0,10.25,1.0000,206.6700,-4334.2687
3411.0,dqn,0.0,0,10.25,1.0000,206.3600,-4336.0375
3412.0,dqn,0.0,0,10.25,1.0000,207.2550,-4337.8062
3413.0,dqn,0.0,0,10.25,1.0000,208.1500,-4339.5750
3414.0,dqn,0.0,0,10.25,1.0000,209.0450,-4341.3437
3415.0,dqn,0.0,0,10.25,1.0000,209.9400,-4343.1125
3416.0,dqn,0.0,0,10.25,1.0000,210.8350,-4344.8812
3417.0,dqn,0.0,0,10.25,1.0000,211.7300,-4346.6500
3418.0,dqn,0.0,0,10.25,1.0000,213.8700,-4348.4187
3419.0,dqn,0.0,0,10.25,1.0000,216.0100,-4350.1875
3420.0,dqn,0.0,0,10.25,1.0000,219.6900,-4351.9562
3421.0,dqn,0.0,0,10.50,1.0000,217.8250,-4353.7437
3422.0,dqn,0.0,0,10.42,1.0000,217.4850,-4355.5250
3423.0,dqn,0.0,0,10.42,1.0000,217.1300,-4357.3062
3424.0,dqn,0.0,0,10.42,1.0000,218.0400,-4359.0875
3425.0,dqn,0.0,0,10.42,1.0000,218.9500,-4360.8687
3426.0,dqn,0.0,0,10.42,1.0000,219.8600,-4362.6500
3427.0,dqn,0.0,0,10.58,1.0000,220.7750,-4364.4437
3428.0,dqn,0.0,0,10.58,1.0000,221.6950,-4366.2375
3429.0,dqn,0.0,0,10.58,1.0000,223.9200,-4368.0312
3430.0,dqn,0.0,0,10.58,1.0000,226.1450,-4369.8250
3431.0,dqn,0.0,0,10.58,1.0000,229.9100,-4371.6187
3432.0,dqn,0.0,0,10.58,1.0000,230.8500,-4373.4125
3433.0,dqn,0.0,0,10.67,1.0000,231.7900,-4375.2125
3434.0,dqn,0.0,0,10.75,1.0000,232.7350,-4377.0187
3435.0,dqn,0.0,0,10.75,1.0000,233.6850,-4378.8250
3436.0,dqn,0.0,0,10.75,1.0000,234.6400,-4380.6312
3437.0,dqn,0.0,0,10.75,1.0000,235.5950,-4382.4375
3438.0,dqn,0.0,0,10.75,1.0000,236.5500,-4384.2437
3439.0,dqn,0.0,0,10.75,1.0000,237.5050,-4386.0500
3440.0,dqn,0.0,0,10.75,1.0000,238.4600,-4387.8562
3441.0,dqn,0.0,0,10.75,1.0000,239.4150,-4389.6625
3442.0,dqn,0.0,0,10.83,1.0000,238.8700,-4391.4750
3443.0,dqn,0.0,0,10.75,1.0000,235.3600,-4393.2812
3444.0,dqn,0.0,0,10.67,1.0000,231.1600,-4395.0812
3445.0,dqn,0.0,0,10.75,1.0000,225.5500,-4396.8875
3446.0,dqn,0.0,0,10.67,1.0000,224.4150,-4398.6875
3447.0,dqn,0.0,0,10.75,1.0000,223.9450,-4400.4937
3448.0,dqn,0.0,0,10.75,1.0000,224.8650,-4402.3000
3449.0,dqn,0.0,0,10.83,1.0000,225.7950,-4404.1125
3450.0,dqn,0.0,0,10.50,1.0000,223.7200,-4405.9000
3451.0,dqn,0.0,0,10.17,1.0000,217.7400,-4407.6625
3452.0,dqn,0.0,0,10.00,1.0000,211.7600,-4409.4125
3453.0,dqn,0.0,0,9.83,1.0000,205.7750,-4411.1500
3454.0,dqn,0.0,0,9.83,1.0000,200.6850,-4412.8875
3455.0,dqn,0.0,0,9.67,1.0000,195.5950,-4414.6125
3456.0,dqn,0.0,0,9.17,1.0000,190.0450,-4416.3000
3457.0,dqn,0.0,0,9.17,1.0000,181.5600,-4417.9875
3458.0,dqn,0.0,0,8.67,1.0000,171.5600,-4419.6375
3459.0,dqn,0.0,0,8.33,1.0000,158.9850,-4421.2625
3460.0,dqn,0.0,0,8.00,1.0000,147.8400,-4422.8625
3461.0,dqn,0.0,0,8.00,1.0000,136.7250,-4424.4625
3462.0,dqn,0.0,0,7.67,1.0000,125.9150,-4426.0375
3463.0,dqn,0.0,0,7.83,1.0000,118.0650,-4427.6250
3464.0,dqn,0.0,0,7.83,1.0000,113.1800,-4429.2125
3465.0,dqn,0.0,0,8.17,1.0000,110.9650,-4430.8250
3466.0,dqn,0.0,0,8.33,1.0000,108.6450,-4432.4500
3467.0,dqn,0.0,0,8.25,1.0000,105.8400,-4434.0587
3468.0,dqn,0.0,0,8.33,1.0000,101.5350,-4435.6420
3469.0,dqn,0.0,0,8.75,1.0000,98.8300,-4437.2131
3470.0,dqn,0.0,0,8.83,1.0000,95.4050,-4438.7670
3471.0,dqn,0.0,0,8.83,1.0000,92.3100,-4440.2983
3472.0,dqn,0.0,0,9.42,1.0000,89.7650,-4441.8680
3473.0,dqn,0.0,0,9.58,1.0000,89.6050,-4443.4585
3474.0,dqn,0.0,0,9.67,1.0000,89.5000,-4445.0636
3475.0,dqn,0.0,0,9.83,1.0000,90.3300,-4446.6898
3476.0,dqn,0.0,0,10.08,1.0000,91.1800,-4448.3435
3477.0,dqn,0.0,0,10.17,1.0000,92.0500,-4450.0125
3478.0,dqn,0.0,0,10.17,1.0000,92.9350,-4451.6904
3479.0,dqn,0.0,0,10.25,1.0000,93.8250,-4453.3836
3480.0,dqn,0.0,0,10.42,1.0000,94.7250,-4455.0985
3481.0,dqn,0.0,0,10.83,1.0000,95.6450,-4456.8542
3482.0,dqn,0.0,0,10.92,1.0000,96.5850,-4458.6257
3483.0,dqn,0.0,0,10.92,1.0000,97.4600,-4460.4068
3484.0,dqn,0.0,0,10.92,1.0000,98.4150,-4462.1976
3485.0,dqn,0.0,0,10.92,1.0000,99.3700,-4463.9979
3486.0,dqn,0.0,0,10.92,1.0000,100.3250,-4465.8078
3487.0,dqn,0.0,0,10.42,1.0000,101.1050,-4467.5853
3488.0,dqn,0.0,0,10.58,1.0000,101.8750,-4469.3790
3489.0,dqn,0.0,0,10.75,1.0000,102.7500,-4471.1853
3490.0,dqn,0.0,0,10.92,1.0000,103.6950,-4473.0040
3491.0,dqn,0.0,0,10.92,1.0000,104.6500,-4474.8228
3492.0,dqn,0.0,0,11.08,1.0000,105.6150,-4476.6540
3493.0,dqn,0.0,0,11.17,1.0000,106.4800,-4478.4915
3494.0,dqn,0.0,0,11.08,1.0000,107.3450,-4480.3228
3495.0,dqn,0.0,0,11.08,1.0000,108.1850,-4482.1540
3496.0,dqn,0.0,0,11.08,1.0000,109.1450,-4483.9853
3497.0,dqn,0.0,0,11.08,1.0000,110.1050,-4485.8165
3498.0,dqn,0.0,0,11.08,1.0000,111.0650,-4487.6478
3499.0,dqn,0.0,0,11.08,1.0000,112.0250,-4489.4790
3500.0,dqn,0.0,0,11.08,1.0000,112.9850,-4491.3103
3501.0,dqn,0.0,0,11.08,1.0000,113.9450,-4493.1415
3502.0,dqn,0.0,0,11.08,1.0000,114.9050,-4494.9728
3503.0,dqn,0.0,0,11.08,1.0000,115.8650,-4496.8040
3504.0,dqn,0.0,0,11.08,1.0000,116.9950,-4498.6353
3505.0,dqn,0.0,0,11.17,1.0000,117.9600,-4500.4728
3506.0,dqn,0.0,0,11.08,1.0000,118.7450,-4502.3040
3507.0,dqn,0.0,0,11.08,1.0000,119.5350,-4504.1353
3508.0,dqn,0.0,0,10.58,1.0000,120.0200,-4505.9290
3509.0,dqn,0.0,0,10.58,1.0000,120.4900,-4507.7228
3510.0,dqn,0.0,0,10.58,1.0000,121.1350,-4509.5165
3511.0,dqn,0.0,0,10.42,1.0000,121.9450,-4511.2978
3512.0,dqn,0.0,0,10.33,1.0000,121.2500,-4513.0728
3513.0,dqn,0.0,0,10.25,1.0000,119.0300,-4514.8415
3514.0,dqn,0.0,0,10.17,1.0000,115.4300,-4516.6040
3515.0,dqn,0.0,0,10.17,1.0000,113.3150,-4518.3665
3516.0,dqn,0.0,0,10.17,1.0000,112.7000,-4520.1290
3517.0,dqn,0.0,0,10.42,1.0000,112.5450,-4521.9103
3518.0,dqn,0.0,0,10.25,1.0000,112.1100,-4523.6790
3519.0,dqn,0.0,0,10.33,1.0000,112.6200,-4525.4540
3520.0,dqn,0.0,0,10.33,1.0000,113.4850,-4527.2290
3521.0,dqn,0.0,0,10.33,1.0000,114.3550,-4529.0040
3522.0,dqn,0.0,0,10.33,1.0000,115.2250,-4530.7790
3523.0,dqn,0.0,0,10.33,1.0000,116.0950,-4532.5540
3524.0,dqn,0.0,0,10.33,1.0000,116.9650,-4534.3290
3525.0,dqn,0.0,0,10.33,1.0000,117.8350,-4536.1040
3526.0,dqn,0.0,0,10.42,1.0000,118.7100,-4537.8853
3527.0,dqn,0.0,0,10.50,1.0000,119.5950,-4539.6728
3528.0,dqn,0.0,0,10.50,1.0000,120.4900,-4541.4603
3529.0,dqn,0.0,0,10.67,1.0000,121.3850,-4543.2603
3530.0,dqn,0.0,0,10.50,1.0000,122.2800,-4545.0478
3531.0,dqn,0.0,0,10.67,1.0000,123.1800,-4546.8478
3532.0,dqn,0.0,0,10.67,1.0000,124.0850,-4548.6478
3533.0,dqn,0.0,0,10.67,1.0000,124.9950,-4550.4478
3534.0,dqn,0.0,0,10.67,1.0000,125.9050,-4552.2478
3535.0,dqn,0.0,0,10.83,1.0000,126.8200,-4554.0603
3536.0,dqn,0.0,0,10.83,1.0000,127.7400,-4555.8728
3537.0,dqn,0.0,0,10.83,1.0000,128.6650,-4557.6853
3538.0,dqn,0.0,0,10.83,1.0000,129.5900,-4559.4978
3539.0,dqn,0.0,0,10.83,1.0000,130.5150,-4561.3103
3540.0,dqn,0.0,0,10.67,1.0000,129.9350,-4563.1103
3541.0,dqn,0.0,0,10.83,1.0000,126.4550,-4564.9228
3542.0,dqn,0.0,0,10.50,1.0000,122.9250,-4566.7103
3543.0,dqn,0.0,0,10.33,1.0000,119.3800,-4568.4853
3544.0,dqn,0.0,0,10.17,1.0000,117.2900,-4570.2478
3545.0,dqn,0.0,0,9.83,1.0000,113.6850,-4571.9853
3546.0,dqn,0.0,0,9.33,1.0000,107.6400,-4573.6853
3547.0,dqn,0.0,0,8.83,1.0000,101.5350,-4575.2920
3548.0,dqn,0.0,0,8.67,1.0000,93.9250,-4576.8179
3549.0,dqn,0.0,0,8.67,1.0000,89.1800,-4578.3244
3550.0,dqn,0.0,0,8.67,1.0000,87.8200,-4579.8227
3551.0,dqn,0.0,0,8.83,1.0000,87.3550,-4581.3332
3552.0,dqn,0.0,0,9.17,1.0000,87.2050,-4582.8770
3553.0,dqn,0.0,0,9.33,1.0000,86.3850,-4584.4276
3554.0,dqn,0.0,0,9.67,1.0000,87.0950,-4586.0229
3555.0,dqn,0.0,0,9.83,1.0000,87.8150,-4587.6393
3556.0,dqn,0.0,0,9.83,1.0000,87.1600,-4589.2255
3557.0,dqn,0.0,0,10.00,1.0000,85.0200,-4590.7942
3558.0,dqn,0.0,0,9.83,1.0000,82.8950,-4592.3204
3559.0,dqn,0.0,0,9.83,1.0000,79.2850,-4593.8168
3560.0,dqn,0.0,0,9.67,1.0000,75.6800,-4595.2707
3561.0,dqn,0.0,0,9.50,1.0000,72.8550,-4596.7025
3562.0,dqn,0.0,0,9.67,1.0000,71.5100,-4598.1552
3563.0,dqn,0.0,0,9.67,1.0000,71.6450,-4599.6166
3564.0,dqn,0.0,0,10.00,1.0000,72.4950,-4601.1118
3565.0,dqn,0.0,0,10.33,1.0000,73.3500,-4602.6313
3566.0,dqn,0.0,0,10.33,1.0000,73.6400,-4604.1598
3567.0,dqn,0.0,0,10.33,1.0000,74.5150,-4605.6972
3568.0,dqn,0.0,0,10.50,1.0000,75.4050,-4607.2562
3569.0,dqn,0.0,0,10.50,1.0000,76.3000,-4608.8244
3570.0,dqn,0.0,0,10.50,1.0000,77.2250,-4610.4119
3571.0,dqn,0.0,0,10.50,1.0000,78.7450,-4612.0086
3572.0,dqn,0.0,0,10.50,1.0000,79.6550,-4613.6145
3573.0,dqn,0.0,0,10.50,1.0000,80.5650,-4615.2297
3574.0,dqn,0.0,0,10.50,1.0000,81.4750,-4616.8541
3575.0,dqn,0.0,0,10.50,1.0000,82.3850,-4618.4877
3576.0,dqn,0.0,0,10.42,1.0000,81.7900,-4620.0852
3577.0,dqn,0.0,0,10.25,1.0000,78.9700,-4621.6283
3578.0,dqn,0.0,0,10.08,1.0000,75.7850,-4623.1439
3579.0,dqn,0.0,0,10.00,1.0000,73.8800,-4624.6649
3580.0,dqn,0.0,0,10.00,1.0000,73.6050,-4626.1945
3581.0,dqn,0.0,0,10.00,1.0000,75.1050,-4627.7327
3582.0,dqn,0.0,0,10.00,1.0000,76.0400,-4629.2900
3583.0,dqn,0.0,0,10.00,1.0000,78.2300,-4630.8559
3584.0,dqn,0.0,0,10.00,1.0000,80.2050,-4632.4415
3585.0,dqn,0.0,0,10.00,1.0000,81.6250,-4634.0359
3586.0,dqn,0.0,0,10.00,1.0000,82.4900,-4635.6391
3587.0,dqn,0.0,0,10.00,1.0000,83.3550,-4637.2511
3588.0,dqn,0.0,0,10.00,1.0000,84.2200,-4638.8719
3589.0,dqn,0.0,0,10.25,1.0000,84.5100,-4640.5088
3590.0,dqn,0.0,0,10.08,1.0000,84.7800,-4642.1420
3591.0,dqn,0.0,0,9.92,1.0000,84.6850,-4643.7617
3592.0,dqn,0.0,0,9.92,1.0000,85.1700,-4645.3900
3593.0,dqn,0.0,0,9.92,1.0000,85.6500,-4647.0271
3594.0,dqn,0.0,0,9.92,1.0000,86.5000,-4648.6728
3595.0,dqn,0.0,0,9.92,1.0000,87.3500,-4650.3272
3596.0,dqn,0.0,0,9.92,1.0000,88.2000,-4651.9903
3597.0,dqn,0.0,0,9.92,1.0000,89.0500,-4653.6621
3598.0,dqn,0.0,0,10.08,1.0000,89.9050,-4655.3552
3599.0,dqn,0.0,0,10.08,1.0000,90.7650,-4657.0571
3600.0,dqn,0.0,0,10.25,1.0000,91.6350,-4658.7804
